date,ind,rain,ind,maxt,ind,mint,gmin,soil
15-Aug-66,0,0,0,19.9,0,8.2,5.1, 
15-Aug-66,0,0,4, ,4, ,0, 
16-Aug-66,0,0,4, ,4, ,0, 
16-Aug-66,0,0,0,23.6,0,10.8,7.7, 
17-Aug-66,0,0.1,0,20.5,0,16.6,15.6, 
17-Aug-66,0,0.1,4, ,4, ,0, 
18-Aug-66,0,0,4, ,4, ,0, 
18-Aug-66,0,0,0,20.3,0,15.8,15.4, 
19-Aug-66,0,0.1,0,22.8,0,13.5,9.7, 
19-Aug-66,0,0.1,4, ,4, ,0, 
20-Aug-66,0,2.9,4, ,4, ,0, 
20-Aug-66,0,2.9,0,16.1,0,13.4,11.1, 
21-Aug-66,0,3,0,17.1,0,12.1,11.1, 
21-Aug-66,0,3,4, ,4, ,0, 
22-Aug-66,0,0,4, ,4, ,0, 
22-Aug-66,0,0,0,16.9,0,12.2,11.4, 
23-Aug-66,0,0,0,19.2,0,7.3,3.6, 
23-Aug-66,0,0,4, ,4, ,0, 
24-Aug-66,0,0,4, ,4, ,0, 
24-Aug-66,0,0,0,22.1,0,8.9,5, 
25-Aug-66,0,0,0,18,0,10.1,5.3, 
25-Aug-66,0,0,4, ,4, ,0, 
26-Aug-66,0,0,4, ,4, ,0, 
26-Aug-66,0,0,0,17,0,12.7,10, 
27-Aug-66,0,0,0,17.2,0,14.3,12.7, 
27-Aug-66,0,0,4, ,4, ,0, 
28-Aug-66,0,3.9,4, ,4, ,0, 
28-Aug-66,0,3.9,0,18,0,13.9,11.2, 
29-Aug-66,0,1.1,0,17.8,0,14.7,12.5, 
29-Aug-66,0,1.1,4, ,4, ,0, 
30-Aug-66,0,1.4,4, ,4, ,0, 
30-Aug-66,0,1.4,0,18.5,0,13.6,10.2, 
31-Aug-66,4,0,0,20.2,0,13.4,10.3, 
31-Aug-66,4,0,4, ,4, ,0, 
01-Sep-66,0,4,4, ,4, ,0, 
01-Sep-66,0,4,0,22.8,0,14.2,12.6, 
02-Sep-66,0,0.6,0,20.3,0,13.8,11.6, 
02-Sep-66,0,0.6,4, ,4, ,0, 
03-Sep-66,0,14.5,4, ,4, ,0, 
03-Sep-66,0,14.5,0,19.9,0,12.6,9.6, 
04-Sep-66,0,0.4,0,20.3,0,14.1,13.2, 
04-Sep-66,0,0.4,4, ,4, ,0, 
05-Sep-66,0,0.1,4, ,4, ,0, 
05-Sep-66,0,0.1,0,22.9,0,13.6,11.1, 
06-Sep-66,0,0,0,20.5,0,14,11, 
06-Sep-66,0,0,4, ,4, ,0, 
07-Sep-66,0,0,4, ,4, ,0, 
07-Sep-66,0,0,0,20,0,13,11.1, 
08-Sep-66,0,0,0,19.3,0,8.8,5.1, 
08-Sep-66,0,0,4, ,4, ,0, 
09-Sep-66,4,0,4, ,4, ,0, 
09-Sep-66,4,0,0,22,0,12.6,9.1, 
10-Sep-66,0,0.8,0,21.3,0,14.2,11, 
10-Sep-66,0,0.8,4, ,4, ,0, 
11-Sep-66,0,6.8,4, ,4, ,0, 
11-Sep-66,0,6.8,0,18.9,0,13.4,11.9, 
12-Sep-66,0,6.4,0,19.2,0,14,10.7, 
12-Sep-66,0,6.4,4, ,4, ,0, 
13-Sep-66,0,0,4, ,4, ,0, 
13-Sep-66,0,0,0,18.5,0,12,9.2, 
14-Sep-66,0,5.4,0,19.6,0,12.1,8.3, 
14-Sep-66,0,5.4,4, ,4, ,0, 
15-Sep-66,0,0,4, ,4, ,0, 
15-Sep-66,0,0,0,17.3,0,11.2,7.8, 
16-Sep-66,0,0.1,0,17.1,0,6.9,2.1, 
16-Sep-66,0,0.1,4, ,4, ,0, 
17-Sep-66,0,0,4, ,4, ,0, 
17-Sep-66,0,0,0,17.9,2,7, , 
18-Sep-66,0,0,0,19.4,0,8.7,4.9, 
18-Sep-66,0,0,4, ,4, ,0, 
19-Sep-66,0,0,4, ,4, ,0, 
19-Sep-66,0,0,0,20.2,0,11.3,7, 
20-Sep-66,0,0,0,21.1,0,8.8,3.8, 
20-Sep-66,0,0,4, ,4, ,0, 
21-Sep-66,0,0,4, ,4, ,0, 
21-Sep-66,0,0,0,19.6,0,8.4,4.3, 
22-Sep-66,0,0,0,17.8,0,8.7,3.7, 
22-Sep-66,0,0,4, ,4, ,0, 
23-Sep-66,0,0,4, ,4, ,0, 
23-Sep-66,0,0,0,14.9,0,11.6,9.7, 
24-Sep-66,0,0,0,18.8,0,6.7,2.2, 
24-Sep-66,0,0,4, ,4, ,0, 
25-Sep-66,0,0,4, ,4, ,0, 
25-Sep-66,0,0,0,15.3,0,10.5,6.6, 
26-Sep-66,0,0,0,18.1,0,11,7, 
26-Sep-66,0,0,4, ,4, ,0, 
27-Sep-66,0,0,4, ,4, ,0, 
27-Sep-66,0,0,0,17.3,0,12.6,7.8, 
28-Sep-66,0,0.4,0,18,0,10.6,7.2, 
28-Sep-66,0,0.4,4, ,4, ,0, 
29-Sep-66,0,0.6,4, ,4, ,0, 
29-Sep-66,0,0.6,0,15,0,12.4,10.2, 
30-Sep-66,0,17.7,0,16,0,12.6,10.9, 
30-Sep-66,0,17.7,4, ,4, ,0, 
01-Oct-66,0,1.6,4, ,4, ,0, 
01-Oct-66,0,1.6,0,15.4,0,9.3,8.6, 
02-Oct-66,0,9.1,0,18.2,0,8.1,3.4, 
02-Oct-66,0,9.1,4, ,4, ,0, 
03-Oct-66,0,14.9,4, ,4, ,0, 
03-Oct-66,0,14.9,0,11.1,0,9.7,6.7, 
04-Oct-66,0,0.1,0,12,0,7.8,7.2, 
04-Oct-66,0,0.1,4, ,4, ,0, 
05-Oct-66,0,12.3,4, ,4, ,0, 
05-Oct-66,0,12.3,0,14.5,0,8.7,6.2, 
06-Oct-66,0,2.1,0,17.4,0,11.2,10.2, 
06-Oct-66,0,2.1,4, ,4, ,0, 
07-Oct-66,0,11,4, ,4, ,0, 
07-Oct-66,0,11,0,17.9,0,9.4,3.5, 
08-Oct-66,4,0,0,15.6,0,7.7,3.8, 
08-Oct-66,4,0,4, ,4, ,0, 
09-Oct-66,0,3.3,4, ,4, ,0, 
09-Oct-66,0,3.3,0,13.9,0,7.5,3, 
10-Oct-66,0,2.1,0,13.8,0,8.4,8.2, 
10-Oct-66,0,2.1,4, ,4, ,0, 
11-Oct-66,0,0.6,4, ,4, ,0, 
11-Oct-66,0,0.6,0,16.5,0,9.4,4.1, 
12-Oct-66,0,19.9,0,14.5,0,10.3,5, 
12-Oct-66,0,19.9,4, ,4, ,0, 
13-Oct-66,0,3.5,4, ,4, ,0, 
13-Oct-66,0,3.5,0,14.8,0,8.4,5.9, 
14-Oct-66,4,0,0,15.9,0,7.3,1.7, 
14-Oct-66,4,0,4, ,4, ,0, 
15-Oct-66,0,0,4, ,4, ,0, 
15-Oct-66,0,0,0,13.6,0,8.8,3.3, 
16-Oct-66,0,4,0,13.2,0,4.6,-1.1, 
16-Oct-66,0,4,4, ,4, ,0, 
17-Oct-66,0,28.6,4, ,4, ,0, 
17-Oct-66,0,28.6,0,14.5,0,7,1, 
18-Oct-66,0,13.3,0,13.5,0,7.7,3.4, 
18-Oct-66,0,13.3,4, ,4, ,0, 
19-Oct-66,0,0.7,4, ,4, ,0, 
19-Oct-66,0,0.7,0,13,0,9.6,6.2, 
20-Oct-66,0,0,0,13.8,0,8.6,4.4, 
20-Oct-66,0,0,4, ,4, ,0, 
21-Oct-66,0,0.1,4, ,4, ,0, 
21-Oct-66,0,0.1,0,14.5,0,9,3.9, 
22-Oct-66,0,1.1,0,9.2,0,4.8,-0.9, 
22-Oct-66,0,1.1,4, ,4, ,0, 
23-Oct-66,0,0,4, ,4, ,0, 
23-Oct-66,0,0,0,11.5,0,2.7,-2.2, 
24-Oct-66,4,0,0,13.3,0,2.8,-2.4, 
24-Oct-66,4,0,4, ,4, ,0, 
25-Oct-66,4,0,4, ,4, ,0, 
25-Oct-66,4,0,0,13.5,0,4.4,-1.1, 
26-Oct-66,0,0.4,0,11.8,0,3.9,-0.3, 
26-Oct-66,0,0.4,4, ,4, ,0, 
27-Oct-66,4,0,4, ,4, ,0, 
27-Oct-66,4,0,0,11.2,0,4.1,-0.2, 
28-Oct-66,0,0,0,12,0,5.5,1.1, 
28-Oct-66,0,0,4, ,4, ,0, 
29-Oct-66,0,0,4, ,4, ,0, 
29-Oct-66,0,0,0,11.7,0,6,1, 
30-Oct-66,4,0,0,12.9,0,5.6,-0.3, 
30-Oct-66,4,0,4, ,4, ,0, 
31-Oct-66,4,0,4, ,4, ,0, 
31-Oct-66,4,0,0,11.5,0,7.4,-0.1, 
01-Nov-66,0,2.5,0,8.5,0,3.3,-1.7, 
01-Nov-66,0,2.5,4, ,4, ,0, 
02-Nov-66,0,0.3,4, ,4, ,0, 
02-Nov-66,0,0.3,0,8.8,0,5.1,2.8, 
03-Nov-66,0,1,0,8.6,0,1.2,-2.5, 
03-Nov-66,0,1,4, ,4, ,0, 
04-Nov-66,0,3.7,4, ,4, ,0, 
04-Nov-66,0,3.7,0,9.3,2,3.5,-1.2, 
05-Nov-66,0,5.5,0,9.4,0,2.7,-1.7, 
05-Nov-66,0,5.5,4, ,4, ,0, 
06-Nov-66,0,2.1,4, ,4, ,0, 
06-Nov-66,0,2.1,0,9.5,0,6.6,4.3, 
07-Nov-66,4,0,0,10,0,7.3,4, 
07-Nov-66,4,0,4, ,4, ,0, 
08-Nov-66,0,0.1,4, ,4, ,0, 
08-Nov-66,0,0.1,0,10.5,0,4.5,0.4, 
09-Nov-66,0,0,0,10.1,0,2.8,-2.1, 
09-Nov-66,0,0,4, ,4, ,0, 
10-Nov-66,0,1.8,4, ,4, ,0, 
10-Nov-66,0,1.8,0,10.2,0,2.6,-1.9, 
11-Nov-66,0,0.1,0,11.9,0,4.1,-2.2, 
11-Nov-66,0,0.1,4, ,4, ,0, 
12-Nov-66,0,0.2,4, ,4, ,0, 
12-Nov-66,0,0.2,0,12.5,0,9.8,5.8, 
13-Nov-66,0,2.2,0,12.8,0,10.7,7.6, 
13-Nov-66,0,2.2,4, ,4, ,0, 
14-Nov-66,0,0.8,4, ,4, ,0, 
14-Nov-66,0,0.8,0,11.8,0,4.9,0.1, 
15-Nov-66,0,2.4,0,12.4,0,7.1,4.7, 
15-Nov-66,0,2.4,4, ,4, ,0, 
16-Nov-66,0,0.1,4, ,4, ,0, 
16-Nov-66,0,0.1,0,7.8,0,4.9,1.2, 
17-Nov-66,4,0,0,8.8,0,2.9,-0.7, 
17-Nov-66,4,0,4, ,4, ,0, 
18-Nov-66,0,2.5,4, ,4, ,0, 
18-Nov-66,0,2.5,0,8.4,0,3.2,-3.2, 
19-Nov-66,0,0.2,0,9.6,0,3.3,-2.8, 
19-Nov-66,0,0.2,4, ,4, ,0, 
20-Nov-66,0,2.6,4, ,4, ,0, 
20-Nov-66,0,2.6,0,6.2,1,-0.3,-6.2, 
21-Nov-66,0,1.1,0,6,0,0.5,-4.4, 
21-Nov-66,0,1.1,4, ,4, ,0, 
22-Nov-66,0,0.2,4, ,4, ,0, 
22-Nov-66,0,0.2,0,7.3,0,2.4,-3.1, 
23-Nov-66,0,2,0,4.6,0,0.2,-3.7, 
23-Nov-66,0,2,4, ,4, ,0, 
24-Nov-66,4,0,4, ,4, ,0, 
24-Nov-66,4,0,0,8.6,0,1.4,-2.7, 
25-Nov-66,0,0.3,0,10.8,2,3.5,-2.4, 
25-Nov-66,0,0.3,4, ,4, ,0, 
26-Nov-66,0,0.2,4, ,4, ,0, 
26-Nov-66,0,0.2,0,11,0,6.7,1.7, 
27-Nov-66,0,1.2,0,10.1,0,7.8,3.6, 
27-Nov-66,0,1.2,4, ,4, ,0, 
28-Nov-66,4,0,4, ,4, ,0, 
28-Nov-66,4,0,0,5.6,0,2.5,-1.8, 
29-Nov-66,0,3.3,0,9.5,0,1.5,-2.3, 
29-Nov-66,0,3.3,4, ,4, ,0, 
30-Nov-66,0,6.7, , , , , , 
01-Dec-66,0,5,0,7.2,0,3.8,-0.1, 
01-Dec-66,0,5,4, ,4, ,0, 
02-Dec-66,0,0,4, ,4, ,0, 
02-Dec-66,0,0,0,6.1,0,3.4,0.4, 
03-Dec-66,0,0,0,4.1,0,0.6,-4.3, 
03-Dec-66,0,0,4, ,4, ,0, 
04-Dec-66,4,0,4, ,4, ,0, 
04-Dec-66,4,0,0,10.5,0,0,-4.6, 
05-Dec-66,0,0.1,0,12,0,3.8,-1.6, 
05-Dec-66,0,0.1,4, ,4, ,0, 
06-Dec-66,0,0,4, ,4, ,0, 
06-Dec-66,0,0,0,9,0,4.9,-0.6, 
07-Dec-66,0,2.4,0,12,0,4,-1.6, 
07-Dec-66,0,2.4,4, ,4, ,0, 
08-Dec-66,4,0,4, ,4, ,0, 
08-Dec-66,4,0,0,8.5,0,6.6,3.9, 
09-Dec-66,0,25.9,0,10.8,0,2.9,-1.1, 
09-Dec-66,0,25.9,4, ,4, ,0, 
10-Dec-66,0,0.2,4, ,4, ,0, 
10-Dec-66,0,0.2,0,7.8,0,6.9,5.4, 
11-Dec-66,0,5.4,0,9.4,0,2.6,-1.7, 
11-Dec-66,0,5.4,4, ,4, ,0, 
12-Dec-66,0,15.3,4, ,4, ,0, 
12-Dec-66,0,15.3,0,7.1,0,4.4,2.2, 
13-Dec-66,0,2.6,0,6.5,0,4.9,3.9, 
13-Dec-66,0,2.6,4, ,4, ,0, 
14-Dec-66,0,7.1,4, ,4, ,0, 
14-Dec-66,0,7.1,0,11.4,0,2.9,-1.7, 
15-Dec-66,0,1.7,0,12.7,0,4.1,3, 
15-Dec-66,0,1.7,4, ,4, ,0, 
16-Dec-66,4,0,4, ,4, ,0, 
16-Dec-66,4,0,0,10.9,0,4.1,-1.6, 
17-Dec-66,0,1.6,0,13.1,0,5.3,0.8, 
17-Dec-66,0,1.6,4, ,4, ,0, 
18-Dec-66,0,0.2,4, ,4, ,0, 
18-Dec-66,0,0.2,0,10.9,0,7.6,3.2, 
19-Dec-66,0,0.6,0,11.9,0,7.4,2.8, 
19-Dec-66,0,0.6,4, ,4, ,0, 
20-Dec-66,4,0,4, ,4, ,0, 
20-Dec-66,4,0,0,7.9,0,4,-1.7, 
21-Dec-66,0,0.2,0,10.5,0,3.8,-0.1, 
21-Dec-66,0,0.2,4, ,4, ,0, 
22-Dec-66,0,0.4,4, ,4, ,0, 
22-Dec-66,0,0.4,0,11,0,6.6,4.6, 
23-Dec-66,0,11.8,0,9.8,0,8.8,6, 
23-Dec-66,0,11.8,4, ,4, ,0, 
24-Dec-66,0,0,4, ,4, ,0, 
24-Dec-66,0,0,0,6.1,0,3.4,3.3, 
25-Dec-66,4,0,0,10.4,1,-0.1,-3.9, 
25-Dec-66,4,0,4, ,4, ,0, 
26-Dec-66,0,1.3,4, ,4, ,0, 
26-Dec-66,0,1.3,0,11.1,0,0.1,-2.4, 
27-Dec-66,0,0.3,0,9.1,0,4.7,1.3, 
27-Dec-66,0,0.3,4, ,4, ,0, 
28-Dec-66,0,2.2,4, ,4, ,0, 
28-Dec-66,0,2.2,0,12.9,0,5.6,0.2, 
29-Dec-66,0,2,0,10.8,0,8.5,2.8, 
29-Dec-66,0,2,4, ,4, ,0, 
30-Dec-66,0,3.1,4, ,4, ,0, 
30-Dec-66,0,3.1,0,9,0,3.9,-1.6, 
31-Dec-66,4,0,0,7.2,0,4.5,0.7, 
31-Dec-66,4,0,4, ,4, ,0, 
01-Jan-67,0,0,4, ,4, ,0, 
01-Jan-67,0,0,0,6,0,2.7,-1.3, 
02-Jan-67,0,0,0,3.8,1,-0.7,-7.2, 
02-Jan-67,0,0,4, ,4, ,0, 
03-Jan-67,0,0,4, ,4, ,0, 
03-Jan-67,0,0,0,3.6,1,-0.2,-5.3, 
04-Jan-67,0,0,0,4.2,0,2,-0.1, 
04-Jan-67,0,0,4, ,4, ,0, 
05-Jan-67,0,0.2,4, ,4, ,0, 
05-Jan-67,0,0.2,0,5.8,0,1.9,-1.1, 
06-Jan-67,0,0.1,0,7.5,0,1.2,-4.9, 
06-Jan-67,0,0.1,4, ,4, ,0, 
07-Jan-67,0,1.2,4, ,4, ,0, 
07-Jan-67,0,1.2,0,6.4,0,3.9,-0.4, 
08-Jan-67,0,2,0,5,0,1.4,-0.1, 
08-Jan-67,0,2,4, ,4, ,0, 
09-Jan-67,4,0,4, ,4, ,0, 
09-Jan-67,4,0,0,5.2,1,-0.9,-3.4, 
10-Jan-67,0,0.1,0,8.2,1,-0.5,-3.5, 
10-Jan-67,0,0.1,4, ,4, ,0, 
11-Jan-67,4,0,4, ,4, ,0, 
11-Jan-67,4,0,0,9.5,0,4.8,4.2, 
12-Jan-67,4,0,0,9.4,0,6.7,3.1, 
12-Jan-67,4,0,4, ,4, ,0, 
13-Jan-67,4,0,4, ,4, ,0, 
13-Jan-67,4,0,0,8.3,0,4.6,0.3, 
14-Jan-67,0,0,0,8.2,0,4.2,3.9, 
14-Jan-67,0,0,4, ,4, ,0, 
15-Jan-67,0,0,4, ,4, ,0, 
15-Jan-67,0,0,0,9.9,0,2.7,-2.6, 
16-Jan-67,0,0.6,0,8.9,0,5.6,0.2, 
16-Jan-67,0,0.6,4, ,4, ,0, 
17-Jan-67,0,0.1,4, ,4, ,0, 
17-Jan-67,0,0.1,0,11.6,0,6.6,4.9, 
18-Jan-67,0,3,0,11.2,0,2.4,-3.9, 
18-Jan-67,0,3,4, ,4, ,0, 
19-Jan-67,0,4,4, ,4, ,0, 
19-Jan-67,0,4,0,11.7,0,4.9,-0.6, 
20-Jan-67,0,1.8,0,9.5,0,6.6,0, 
20-Jan-67,0,1.8,4, ,4, ,0, 
21-Jan-67,0,0.2,4, ,4, ,0, 
21-Jan-67,0,0.2,0,8.1,0,5,1.7, 
22-Jan-67,0,6.2,0,8.6,0,3.2,-2.1, 
22-Jan-67,0,6.2,4, ,4, ,0, 
23-Jan-67,0,1,4, ,4, ,0, 
23-Jan-67,0,1,0,8.9,0,5.7,-1.1, 
24-Jan-67,0,7.9,0,9,0,6.6,2.1, 
24-Jan-67,0,7.9,4, ,4, ,0, 
25-Jan-67,0,0.6,4, ,4, ,0, 
25-Jan-67,0,0.6,0,10.4,0,6.4,0.3, 
26-Jan-67,0,4.8,0,13,0,2.6,-4.1, 
26-Jan-67,0,4.8,4, ,4, ,0, 
27-Jan-67,4,0,4, ,4, ,0, 
27-Jan-67,4,0,0,13.8,0,4.9,-0.2, 
28-Jan-67,0,0.4,0,12.2,0,8.7,1.2, 
28-Jan-67,0,0.4,4, ,4, ,0, 
29-Jan-67,0,0.1,4, ,4, ,0, 
29-Jan-67,0,0.1,0,13.4,0,9.1,2.8, 
30-Jan-67,0,0,0,13,0,8.3,1.1, 
30-Jan-67,0,0,4, ,4, ,0, 
31-Jan-67,0,0.8,4, ,4, ,0, 
31-Jan-67,0,0.8,0,11.8,0,7.3,2.8, 
01-Feb-67,4,0,0,13,0,8.3,3.8, 
01-Feb-67,4,0,4, ,4, ,0, 
02-Feb-67,0,0.2,4, ,4, ,0, 
02-Feb-67,0,0.2,0,13.5,0,11.3,6.8, 
03-Feb-67,0,0.8,0,11.5,0,9,5.1, 
03-Feb-67,0,0.8,4, ,4, ,0, 
04-Feb-67,0,0,4, ,4, ,0, 
04-Feb-67,0,0,0,10.6,0,4.9,-0.5, 
05-Feb-67,0,0,0,9.9,0,3.6,-2.3, 
05-Feb-67,0,0,4, ,4, ,0, 
06-Feb-67,0,0.8,4, ,4, ,0, 
06-Feb-67,0,0.8,0,10.3,0,6.7,-0.4, 
07-Feb-67,0,0,0,10,0,4.8,1.8, 
07-Feb-67,0,0,4, ,4, ,0, 
08-Feb-67,4,0,4, ,4, ,0, 
08-Feb-67,4,0,0,8.7,0,1.4,-4.6, 
09-Feb-67,0,0,0,9.4,0,2.5,-0.6, 
09-Feb-67,0,0,4, ,4, ,0, 
10-Feb-67,0,0,4, ,4, ,0, 
10-Feb-67,0,0,0,8,0,4.7,2.3, 
11-Feb-67,0,0,0,7.6,0,4.7,-2.6, 
11-Feb-67,0,0,4, ,4, ,0, 
12-Feb-67,0,0,4, ,4, ,0, 
12-Feb-67,0,0,0,7.6,0,3.1,-3.9, 
13-Feb-67,0,0,0,8.2,0,4.4,-1.8, 
13-Feb-67,0,0,4, ,4, ,0, 
14-Feb-67,0,2.2,4, ,4, ,0, 
14-Feb-67,0,2.2,0,6.8,0,2.1,-1.3, 
15-Feb-67,0,14.2,0,7.8,0,2,-0.9, 
15-Feb-67,0,14.2,4, ,4, ,0, 
16-Feb-67,0,2.2,4, ,4, ,0, 
16-Feb-67,0,2.2,0,7.8,0,5.6,-0.2, 
17-Feb-67,0,0,0,9.5,0,1.9,-4.6, 
17-Feb-67,0,0,4, ,4, ,0, 
18-Feb-67,0,5.9,4, ,4, ,0, 
18-Feb-67,0,5.9,0,8.9,0,1,-5.9, 
19-Feb-67,0,0.6,0,9.3,0,5.4,1.2, 
19-Feb-67,0,0.6,4, ,4, ,0, 
20-Feb-67,0,5.8,4, ,4, ,0, 
20-Feb-67,0,5.8,0,7.6,0,3.9,0, 
21-Feb-67,0,0,0,10,0,3.4,-1.1, 
21-Feb-67,0,0,4, ,4, ,0, 
22-Feb-67,0,36.6,4, ,4, ,0, 
22-Feb-67,0,36.6,0,7.2,0,4.9,0.3, 
23-Feb-67,4,0,0,8.1,0,0.7,-0.8, 
23-Feb-67,4,0,4, ,4, ,0, 
24-Feb-67,0,2.9,4, ,4, ,0, 
24-Feb-67,0,2.9,0,9.7,0,4.1,-0.9, 
25-Feb-67,0,0.3,0,12.4,0,6.8,1.6, 
25-Feb-67,0,0.3,4, ,4, ,0, 
26-Feb-67,0,3.4,4, ,4, ,0, 
26-Feb-67,0,3.4,0,11.2,0,4.8,-1.2, 
27-Feb-67,0,13.9,0,12.7,0,4.8,-1.1, 
27-Feb-67,0,13.9,4, ,4, ,0, 
28-Feb-67,0,1.2,4, ,4, ,0, 
28-Feb-67,0,1.2,0,8.8,0,4.3,0.6, 
01-Mar-67,0,0.4,0,10.7,0,3.6,-0.6, 
01-Mar-67,0,0.4,4, ,4, ,0, 
02-Mar-67,0,0.2,4, ,4, ,0, 
02-Mar-67,0,0.2,0,11.5,0,5.4,1.4, 
03-Mar-67,0,0,0,11.8,0,7.4,4.2, 
03-Mar-67,0,0,4, ,4, ,0, 
04-Mar-67,0,0,4, ,4, ,0, 
04-Mar-67,0,0,0,13.8,0,7.9,3.2, 
05-Mar-67,0,3,0,13.8,0,6.6,0.6, 
05-Mar-67,0,3,4, ,4, ,0, 
06-Mar-67,0,0.1,4, ,4, ,0, 
06-Mar-67,0,0.1,0,12.4,0,8.4,3.9, 
07-Mar-67,0,0.1,0,13,0,9.7,7.4, 
07-Mar-67,0,0.1,4, ,4, ,0, 
08-Mar-67,0,6.8,4, ,4, ,0, 
08-Mar-67,0,6.8,0,12.3,0,4.9,-0.9, 
09-Mar-67,0,10.8,0,7.2,0,4.5,2, 
09-Mar-67,0,10.8,4, ,4, ,0, 
10-Mar-67,0,1.3,4, ,4, ,0, 
10-Mar-67,0,1.3,0,10.2,0,3.1,-1.2, 
11-Mar-67,0,3.2,0,7.6,0,2.1,-0.7, 
11-Mar-67,0,3.2,4, ,4, ,0, 
12-Mar-67,0,0,4, ,4, ,0, 
12-Mar-67,0,0,0,7.7,0,2.9,-1.2, 
13-Mar-67,0,0.2,0,10.7,0,3.5,-3.4, 
13-Mar-67,0,0.2,4, ,4, ,0, 
14-Mar-67,0,0.5,4, ,4, ,0, 
14-Mar-67,0,0.5,0,14.9,0,5.9,4.4, 
15-Mar-67,0,0.1,0,10.3,0,4.7,0.3, 
15-Mar-67,0,0.1,4, ,4, ,0, 
16-Mar-67,4,0,4, ,4, ,0, 
16-Mar-67,4,0,0,12.6,0,3.9,-0.9, 
17-Mar-67,0,0.4,0,12.2,0,7.5,4.4, 
17-Mar-67,0,0.4,4, ,4, ,0, 
18-Mar-67,4,0,4, ,4, ,0, 
18-Mar-67,4,0,0,11.4,0,7.4,3.6, 
19-Mar-67,4,0,0,13,0,6.6,3.1, 
19-Mar-67,4,0,4, ,4, ,0, 
20-Mar-67,0,0,4, ,4, ,0, 
20-Mar-67,0,0,0,12.5,0,5.5,-0.1, 
21-Mar-67,4,0,0,17.4,0,7.5,3.9, 
21-Mar-67,4,0,4, ,4, ,0, 
22-Mar-67,4,0,4, ,4, ,0, 
22-Mar-67,4,0,0,12.6,0,8.7,4.9, 
23-Mar-67,0,0.2,0,11.3,0,4.3,-0.1, 
23-Mar-67,0,0.2,4, ,4, ,0, 
24-Mar-67,0,0,4, ,4, ,0, 
24-Mar-67,0,0,0,12.4,0,5.5,0.2, 
25-Mar-67,0,0.7,0,13.4,0,8.4,4.5, 
25-Mar-67,0,0.7,4, ,4, ,0, 
26-Mar-67,0,1.3,4, ,4, ,0, 
26-Mar-67,0,1.3,0,8.1,0,2.2,-2.3, 
27-Mar-67,0,1.6,0,9.4,0,1.7,-1.9, 
27-Mar-67,0,1.6,4, ,4, ,0, 
28-Mar-67,0,0.5,4, ,4, ,0, 
28-Mar-67,0,0.5,0,8.9,0,1.6,-1.8, 
29-Mar-67,0,0.6,0,9.5,0,0.9,-3.7, 
29-Mar-67,0,0.6,4, ,4, ,0, 
30-Mar-67,4,0,4, ,4, ,0, 
30-Mar-67,4,0,0,10.4,0,0.1,-3.9, 
31-Mar-67,4,0,0,9.4,0,0.6,-4, 
31-Mar-67,4,0,4, ,4, ,0, 
01-Apr-67,0,8.3,4, ,4, ,0, 
01-Apr-67,0,8.3,0,11.1,0,1,-3.4, 
02-Apr-67,0,0.1,0,12.5,0,3.8,2.3, 
02-Apr-67,0,0.1,4, ,4, ,0, 
03-Apr-67,4,0,4, ,4, ,0, 
03-Apr-67,4,0,0,12,0,6.2,4.1, 
04-Apr-67,0,0,0,14.1,0,8.3,6.4, 
04-Apr-67,0,0,4, ,4, ,0, 
05-Apr-67,0,0,4, ,4, ,0, 
05-Apr-67,0,0,0,13.8,0,8.8,7.2, 
06-Apr-67,0,0.1,0,11.8,0,4.3,2.6, 
06-Apr-67,0,0.1,4, ,4, ,0, 
07-Apr-67,4,0,4, ,4, ,0, 
07-Apr-67,4,0,0,11,0,6,5, 
08-Apr-67,0,4.1,0,10.4,0,4.5,2.8, 
08-Apr-67,0,4.1,4, ,4, ,0, 
09-Apr-67,4,0,4, ,4, ,0, 
09-Apr-67,4,0,0,10.8,0,5.3,4.6, 
10-Apr-67,0,0,0,9.2,0,6.3,5.6, 
10-Apr-67,0,0,4, ,4, ,0, 
11-Apr-67,0,0.1,4, ,4, ,0, 
11-Apr-67,0,0.1,0,11.9,0,5.9,5.3, 
12-Apr-67,0,0,0,11.7,0,5.8,2.4, 
12-Apr-67,0,0,4, ,4, ,0, 
13-Apr-67,0,0,4, ,4, ,0, 
13-Apr-67,0,0,0,13.6,0,6.4,5.1, 
14-Apr-67,0,0,0,11.2,0,4,0.4, 
14-Apr-67,0,0,4, ,4, ,0, 
15-Apr-67,0,0,4, ,4, ,0, 
15-Apr-67,0,0,0,14.9,0,4.9,0.6, 
16-Apr-67,0,0,0,20.2,0,8.3,4.7, 
16-Apr-67,0,0,4, ,4, ,0, 
17-Apr-67,0,0,4, ,4, ,0, 
17-Apr-67,0,0,0,17.8,0,9.6,8.5, 
18-Apr-67,0,0,0,13,0,5.7,2.4, 
18-Apr-67,0,0,4, ,4, ,0, 
19-Apr-67,0,2.2,4, ,4, ,0, 
19-Apr-67,0,2.2,0,15,0,8.7,6.1, 
20-Apr-67,0,1.1,0,12.5,0,5.9,3.4, 
20-Apr-67,0,1.1,4, ,4, ,0, 
21-Apr-67,0,1.2,4, ,4, ,0, 
21-Apr-67,0,1.2,0,12,0,3,-0.9, 
