time,close
2020-10-27,13052.19
2020-10-28,13636.17
2020-10-29,13266.4
2020-10-30,13455.7
2020-10-31,13560.1
2020-11-01,13791.0
2020-11-02,13761.5
2020-11-03,13549.37
2020-11-04,14023.53
2020-11-05,14144.01
2020-11-06,15590.02
2020-11-07,15579.92
2020-11-08,14818.3
2020-11-09,15475.1
2020-11-10,15328.41
2020-11-11,15297.21
2020-11-12,15684.24
2020-11-13,16291.86
2020-11-14,16320.7
2020-11-15,16070.45
2020-11-16,15957.0
2020-11-17,16713.57
2020-11-18,17659.38
2020-11-19,17776.12
2020-11-20,17802.82
2020-11-21,18655.67
2020-11-22,18703.8
2020-11-23,18414.43
2020-11-24,18368.0
2020-11-25,19160.01
2020-11-26,18719.11
2020-11-27,17149.47
2020-11-28,17139.52
2020-11-29,17719.85
2020-11-30,18184.99
2020-12-01,19695.87
2020-12-02,18764.96
2020-12-03,19204.09
2020-12-04,19421.9
2020-12-05,18650.52
2020-12-06,19147.66
2020-12-07,19359.4
2020-12-08,19166.9
2020-12-09,18324.11
2020-12-10,18541.28
2020-12-11,18254.63
2020-12-12,18036.53
2020-12-13,18808.69
2020-12-14,19174.99
2020-12-15,19273.14
2020-12-16,19426.43
2020-12-17,21335.52
2020-12-18,22797.16
2020-12-19,23107.39
2020-12-20,23821.61
2020-12-21,23455.52
2020-12-22,22719.71
2020-12-23,23810.79
2020-12-24,23232.76
2020-12-25,23729.2
2020-12-26,24712.47
2020-12-27,26493.39
2020-12-28,26281.66
2020-12-29,27079.41
2020-12-30,27385.0
2020-12-31,28875.54
2021-01-01,28923.63
2021-01-02,29331.69
2021-01-03,32178.33
2021-01-04,33000.05
2021-01-05,31988.71
2021-01-06,33949.53
2021-01-07,36769.36
2021-01-08,39432.28
2021-01-09,40582.81
2021-01-10,40088.22
2021-01-11,38150.02
2021-01-12,35404.47
2021-01-13,34051.24
2021-01-14,37371.38
2021-01-15,39144.5
2021-01-16,36742.22
2021-01-17,35994.98
2021-01-18,35828.61
2021-01-19,36631.27
2021-01-20,35891.49
2021-01-21,35468.23
2021-01-22,30850.13
2021-01-23,32945.17
2021-01-24,32078.0
2021-01-25,32259.9
2021-01-26,32254.2
2021-01-27,32467.77
2021-01-28,30366.15
2021-01-29,33364.86
2021-01-30,34252.2
2021-01-31,34262.88
2021-02-01,33092.98
2021-02-02,33526.37
2021-02-03,35466.24
2021-02-04,37618.87
2021-02-05,36936.66
2021-02-06,38290.24
2021-02-07,39186.94
2021-02-08,38795.69
2021-02-09,46374.87
2021-02-10,46420.42
2021-02-11,44807.58
2021-02-12,47969.51
2021-02-13,47287.6
2021-02-14,47153.69
2021-02-15,48577.79
2021-02-16,47911.1
2021-02-17,49133.45
2021-02-18,52119.71
2021-02-19,51552.6
2021-02-20,55906.0
2021-02-21,55841.19
2021-02-22,57408.57
2021-02-23,54087.67
2021-02-24,48891.0
2021-02-25,49676.2
2021-02-26,47073.73
2021-02-27,46276.87
2021-02-28,46106.43
2021-03-01,45135.66
2021-03-02,49587.03
2021-03-03,48440.65
2021-03-04,50349.37
2021-03-05,48374.09
2021-03-06,48751.71
2021-03-07,48882.2
2021-03-08,50971.75
2021-03-09,52375.17
2021-03-10,54884.5
2021-03-11,55851.59
2021-03-12,57773.16
2021-03-13,57221.72
2021-03-14,61188.39
2021-03-15,58968.31
2021-03-16,55605.2
2021-03-17,56900.75
2021-03-18,58912.97
2021-03-19,57648.16
2021-03-20,58030.01
2021-03-21,58102.28
2021-03-22,57351.56
2021-03-23,54083.25
2021-03-24,54340.89
2021-03-25,52303.65
2021-03-26,51293.78
2021-03-27,55025.59
2021-03-28,55817.14
2021-03-29,55777.63
2021-03-30,57635.47
2021-03-31,58746.57
2021-04-01,58740.55
2021-04-02,58720.44
2021-04-03,58950.01
2021-04-04,57051.94
2021-04-05,58202.01
2021-04-06,59129.99
2021-04-07,57991.15
2021-04-08,55953.45
2021-04-09,58077.52
2021-04-10,58142.54
2021-04-11,59769.13
2021-04-12,60002.43
2021-04-13,59860.0
2021-04-14,63575.0
2021-04-15,62959.53
2021-04-16,63159.98
2021-04-17,61334.8
2021-04-18,60006.66
2021-04-19,56150.01
2021-04-20,55633.14
2021-04-21,56425.0
2021-04-22,53787.63
2021-04-23,51690.96
2021-04-24,51125.14
2021-04-25,50047.84
2021-04-26,49066.77
2021-04-27,54001.39
2021-04-28,55011.97
2021-04-29,54846.22
2021-04-30,53555.0
2021-05-01,57694.27
2021-05-02,57800.37
2021-05-03,56578.21
2021-05-04,57169.39
2021-05-05,53200.01
2021-05-06,57436.11
2021-05-07,56393.68
2021-05-08,57314.75
2021-05-09,58862.05
2021-05-10,58240.84
2021-05-11,55816.14
2021-05-12,56670.02
2021-05-13,49631.32
2021-05-14,49670.97
2021-05-15,49841.45
2021-05-16,46762.99
2021-05-17,46431.5
2021-05-18,43538.04
2021-05-19,42849.78
2021-05-20,36690.09
2021-05-21,40526.64
2021-05-22,37252.01
2021-05-23,37449.73
2021-05-24,34655.25
2021-05-25,38796.29
2021-05-26,38324.72
2021-05-27,39241.91
2021-05-28,38529.98
2021-05-29,35663.49
2021-05-30,34605.15
2021-05-31,35641.27
2021-06-01,37253.81
2021-06-02,36693.09
2021-06-03,37568.68
2021-06-04,39246.79
2021-06-05,36829.0
2021-06-06,35513.2
2021-06-07,35796.31
2021-06-08,33552.79
2021-06-09,33380.81
2021-06-10,37388.05
2021-06-11,36675.72
2021-06-12,37331.98
2021-06-13,35546.11
2021-06-14,39020.57
2021-06-15,40516.29
2021-06-16,40144.04
2021-06-17,38349.01
2021-06-18,38092.97
2021-06-19,35819.84
2021-06-20,35483.72
2021-06-21,35600.16
2021-06-22,31608.93
2021-06-23,32509.56
2021-06-24,33678.07
2021-06-25,34663.09
2021-06-26,31584.45
2021-06-27,32283.65
2021-06-28,34700.34
2021-06-29,34494.89
2021-06-30,35911.73
2021-07-01,35045.0
2021-07-02,33504.69
2021-07-03,33786.55
2021-07-04,34669.13
2021-07-05,35286.51
2021-07-06,33690.14
2021-07-07,34220.01
2021-07-08,33862.12
2021-07-09,32875.71
2021-07-10,33815.81
2021-07-11,33502.87
2021-07-12,34258.99
2021-07-13,33086.63
2021-07-14,32729.77
2021-07-15,32820.02
2021-07-16,31880.0
2021-07-17,31383.87
2021-07-18,31520.07
2021-07-19,31778.56
2021-07-20,30839.65
2021-07-21,29790.35
2021-07-22,32144.51
2021-07-23,32287.83
2021-07-24,33634.09
2021-07-25,34258.14
2021-07-26,35381.02
2021-07-27,37237.6
2021-07-28,39457.87
2021-07-29,40019.56
2021-07-30,40016.48
2021-07-31,42206.37
2021-08-01,41461.83
2021-08-02,39845.44
2021-08-03,39147.82
2021-08-04,38207.05
2021-08-05,39723.18
2021-08-06,40862.46
2021-08-07,42836.87
2021-08-08,44572.54
2021-08-09,43794.37
2021-08-10,46253.4
2021-08-11,45584.99
2021-08-12,45511.0
2021-08-13,44399.0
2021-08-14,47800.0
2021-08-15,47068.51
2021-08-16,46973.82
2021-08-17,45901.29
2021-08-18,44695.95
2021-08-19,44705.29
2021-08-20,46760.62
2021-08-21,49322.47
2021-08-22,48821.87
2021-08-23,49239.22
2021-08-24,49488.85
2021-08-25,47674.01
2021-08-26,48973.32
2021-08-27,46843.87
2021-08-28,49069.9
2021-08-29,48895.35
2021-08-30,48767.83
2021-08-31,46982.91
2021-09-01,47100.89
2021-09-02,48810.52
2021-09-03,49246.64
2021-09-04,49999.14
2021-09-05,49915.64
2021-09-06,51756.88
2021-09-07,52663.9
2021-09-08,46863.73
2021-09-09,46048.31
2021-09-10,46395.14
2021-09-11,44850.91
2021-09-12,45173.69
2021-09-13,46025.24
2021-09-14,44940.73
2021-09-15,45783.14
